State_Name,District_Name,Crop_Year,Season,Crop,Area (Hectares),Production (Metric Tonnes),Rainfall - Kharif (mm),Rainfall - Rabi (mm),Rainfall - Zaid (mm),Rainfall - Whole Year (mm),Latitude,Longitude,__source_file__
ANDHRA PRADESH,VISAKHAPATANAM,2002,Kharif,Bajra,14123.0,8897.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Kharif,Castor seed,6.0,1.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Kharif,Cotton(lint),859.0,1526.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Kharif,Dry chillies,908.0,1793.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Kharif,Groundnut,10313.0,8477.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Kharif,Horse-gram,136.0,66.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Kharif,Jowar,1537.0,512.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Kharif,Maize,6976.0,12843.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Kharif,Mesta,194.0,1467.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Kharif,Moong(Green Gram),2401.0,363.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Kharif,Niger seed,13069.0,4992.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Kharif,Onion,52.0,622.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Kharif,Other Kharif pulses,952.0,446.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Kharif,Ragi,29769.0,25720.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Kharif,Rice,61964.0,61344.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Kharif,Sesamum,6901.0,807.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Kharif,Small millets,21698.0,8688.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Kharif,Urad,2885.0,150.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Rabi,Bajra,2.0,,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Rabi,Dry chillies,2322.0,2903.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Rabi,Gram,93.0,122.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Rabi,Groundnut,893.0,1562.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Rabi,Horse-gram,4916.0,4252.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Rabi,Jowar,363.0,291.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Rabi,Maize,918.0,6362.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Rabi,Moong(Green Gram),1831.0,467.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Rabi,Onion,137.0,1725.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Rabi,Other  Rabi pulses,144.0,40.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Rabi,Ragi,509.0,293.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Rabi,Rice,2028.0,3121.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Rabi,Sesamum,2196.0,211.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Rabi,Urad,2284.0,1322.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Rabi,other oilseeds,412.0,511.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Whole Year,Banana,1594.0,27219.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Whole Year,Beans & Mutter(Vegetable),1620.0,8162.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Whole Year,Bhindi,600.0,2077.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Whole Year,Bottle Gourd,37.0,0.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Whole Year,Brinjal,1327.0,13012.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Whole Year,Cabbage,75.0,0.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Whole Year,Cashewnut,31179.0,3802.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Whole Year,Citrus Fruit,31.0,137.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Whole Year,Coconut,7230.0,30987756.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Whole Year,Cucumber,16.0,0.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Whole Year,Dry ginger,1167.0,1908.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Whole Year,Mango,16015.0,87942.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Whole Year,Orange,61.0,1085.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Whole Year,Other Fresh Fruits,147.0,158.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Whole Year,Other Vegetables,1476.0,0.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Whole Year,Pome Fruit,191.0,1445.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Whole Year,Potato,161.0,1398.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Whole Year,Sugarcane,44085.0,1588904.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Whole Year,Sweet potato,177.0,353.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Whole Year,Tapioca,407.0,2050.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Whole Year,Tobacco,1293.0,3636.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Whole Year,Tomato,1294.0,11808.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2002,Whole Year,Turmeric,1551.0,4473.0,483.38,82.67,109.74,675.79,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Kharif,Arhar/Tur,4274.0,2188.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Kharif,Bajra,17771.0,20312.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Kharif,Castor seed,4.0,2.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Kharif,Cotton(lint),1359.0,4045.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Kharif,Dry chillies,871.0,3838.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Kharif,Groundnut,9262.0,10920.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Kharif,Horse-gram,118.0,43.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Kharif,Jowar,1175.0,3476.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Kharif,Korra,261.0,284.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Kharif,Maize,6910.0,12445.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Kharif,Mesta,22.0,175.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Kharif,Moong(Green Gram),2689.0,1463.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Kharif,Niger seed,15961.0,6289.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Kharif,Onion,57.0,831.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Kharif,Other Kharif pulses,1225.0,641.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Kharif,Ragi,32664.0,44129.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Kharif,Rice,84676.0,136836.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Kharif,Samai,18679.0,7920.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Kharif,Sesamum,3551.0,540.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Kharif,Small millets,18941.0,8205.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Kharif,Sunflower,7.0,8.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Kharif,Urad,3210.0,1977.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Rabi,Arhar/Tur,6.0,3.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Rabi,Dry chillies,3047.0,4674.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Rabi,Gram,215.0,385.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Rabi,Groundnut,1583.0,2667.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Rabi,Horse-gram,6132.0,5458.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Rabi,Jowar,199.0,374.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Rabi,Maize,1413.0,7913.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Rabi,Moong(Green Gram),3232.0,1092.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Rabi,Onion,164.0,1805.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Rabi,Other  Rabi pulses,53.0,10.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Rabi,Ragi,1009.0,2829.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Rabi,Rice,3961.0,7811.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Rabi,Sesamum,3412.0,826.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Rabi,Urad,3913.0,1514.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Rabi,Varagu,1.0,1.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Rabi,other oilseeds,518.0,,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Whole Year,Banana,1452.0,17908.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Whole Year,Beans & Mutter(Vegetable),1919.0,13135.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Whole Year,Bhindi,691.0,3839.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Whole Year,Bottle Gourd,31.0,0.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Whole Year,Brinjal,1615.0,20084.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Whole Year,Cabbage,76.0,0.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Whole Year,Cashewnut,31045.0,16996.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Whole Year,Citrus Fruit,30.0,164.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Whole Year,Coconut,7045.0,45965248.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Whole Year,Cucumber,19.0,0.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Whole Year,Dry ginger,868.0,2466.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Whole Year,Mango,15708.0,38840.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Whole Year,Orange,61.0,929.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Whole Year,Other Fresh Fruits,139.0,119.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Whole Year,Other Vegetables,1956.0,0.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Whole Year,Pome Fruit,157.0,1364.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Whole Year,Potato,201.0,1875.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Whole Year,Sugarcane,38962.0,1984023.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Whole Year,Sweet potato,196.0,1417.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Whole Year,Tapioca,307.0,1927.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Whole Year,Tobacco,1803.0,3447.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Whole Year,Tomato,1552.0,14964.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2003,Whole Year,Turmeric,2073.0,5075.0,1015.14,94.19,256.77,1366.1,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Kharif,Arhar/Tur,4745.0,2216.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Kharif,Bajra,12458.0,13093.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Kharif,Castor seed,4.0,2.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Kharif,Cotton(lint),3020.0,8598.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Kharif,Dry chillies,1061.0,4391.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Kharif,Groundnut,8253.0,9318.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Kharif,Horse-gram,84.0,37.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Kharif,Jowar,1094.0,585.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Kharif,Maize,6766.0,11773.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Kharif,Mesta,115.0,983.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Kharif,Moong(Green Gram),2126.0,791.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Kharif,Niger seed,14357.0,5456.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Kharif,Onion,63.0,1069.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Kharif,Other Kharif pulses,2661.0,1117.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Kharif,Ragi,30886.0,28909.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Kharif,Rice,95187.0,160771.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Kharif,Sesamum,7301.0,1884.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Kharif,Small millets,22000.0,8537.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Kharif,Sunflower,53.0,44.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Kharif,Urad,2465.0,1188.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Rabi,Arhar/Tur,3.0,1.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Rabi,Dry chillies,2329.0,6065.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Rabi,Gram,64.0,98.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Rabi,Groundnut,883.0,1824.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Rabi,Horse-gram,4925.0,4836.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Rabi,Jowar,69.0,130.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Rabi,Maize,1452.0,10497.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Rabi,Moong(Green Gram),2183.0,712.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Rabi,Onion,147.0,2575.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Rabi,Other  Rabi pulses,650.0,187.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Rabi,Ragi,666.0,1108.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Rabi,Rice,2621.0,3701.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Rabi,Sesamum,3090.0,930.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Rabi,Sunflower,43.0,38.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Rabi,Urad,2342.0,1485.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Whole Year,Banana,1508.0,32706.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Whole Year,Cashewnut,32611.0,6204.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Whole Year,Coconut,6928.0,56971676.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Whole Year,Dry ginger,840.0,2294.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Whole Year,Potato,181.0,1791.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Whole Year,Sugarcane,41522.0,2119283.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Whole Year,Sweet potato,149.0,369.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Whole Year,Tapioca,522.0,2400.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Whole Year,Tobacco,1466.0,2939.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2004,Whole Year,Turmeric,1678.0,8133.0,711.46,34.53,174.42,920.41,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2005,Kharif,Arhar/Tur,3849.0,1124.0,1300.34,76.21,285.96,1662.51,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2005,Kharif,Bajra,8319.0,4634.0,1300.34,76.21,285.96,1662.51,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2005,Kharif,Castor seed,2.0,1.0,1300.34,76.21,285.96,1662.51,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2005,Kharif,Cotton(lint),1834.0,4445.0,1300.34,76.21,285.96,1662.51,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2005,Kharif,Dry chillies,778.0,3262.0,1300.34,76.21,285.96,1662.51,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2005,Kharif,Groundnut,5358.0,5797.0,1300.34,76.21,285.96,1662.51,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2005,Kharif,Horse-gram,65.0,25.0,1300.34,76.21,285.96,1662.51,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2005,Kharif,Jowar,1279.0,710.0,1300.34,76.21,285.96,1662.51,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2005,Kharif,Maize,6834.0,12554.0,1300.34,76.21,285.96,1662.51,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2005,Kharif,Mesta,69.0,631.0,1300.34,76.21,285.96,1662.51,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2005,Kharif,Moong(Green Gram),1749.0,1212.0,1300.34,76.21,285.96,1662.51,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2005,Kharif,Niger seed,14556.0,5459.0,1300.34,76.21,285.96,1662.51,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2005,Kharif,Onion,36.0,675.0,1300.34,76.21,285.96,1662.51,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2005,Kharif,Other Kharif pulses,2032.0,844.0,1300.34,76.21,285.96,1662.51,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2005,Kharif,Ragi,28064.0,22928.0,1300.34,76.21,285.96,1662.51,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2005,Kharif,Rice,84808.0,125007.0,1300.34,76.21,285.96,1662.51,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2005,Kharif,Sesamum,5717.0,869.0,1300.34,76.21,285.96,1662.51,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2005,Kharif,Small millets,19325.0,7864.0,1300.34,76.21,285.96,1662.51,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2005,Kharif,Urad,1986.0,683.0,1300.34,76.21,285.96,1662.51,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2005,Rabi,Dry chillies,2092.0,4161.0,1300.34,76.21,285.96,1662.51,17.6868,83.2185,
ANDHRA PRADESH,VISAKHAPATANAM,2005,Rabi,Gram,31.0,59.0,1300.34,76.21,285.96,1662.51,17.6868,83.2185,
